id;name;dev;adm;dip;mil;goods;trade_area;flag;country;religion;culture;cult_group;type;continent;large_region;region;area
2049;Khurda;5.0;2.0;2.0;1.0;Grain;Bengal;;Garjat;Hindu;Garjati;Central Indian;Land;Asia;India;Bengal;Garjat
2050;Chanda;5.0;2.0;1.0;2.0;Tropical Wood;Goa;;Chanda;Hindu;Gondi;Central Indian;Land;Asia;India;Deccan;Maharashtra
2051;Bhavnagar;9.0;4.0;3.0;2.0;Salt;Indus;;Gujarat;Hindu;Gujarati;Western Aryan;Land;Asia;India;Western India;Saurashtra
2052;Navanagar;5.0;2.0;2.0;1.0;Cotton;Indus;;Kathiawar;Hindu;Gujarati;Western Aryan;Land;Asia;India;Western India;Saurashtra
2053;Patan;10.0;4.0;4.0;2.0;Cloth;Indus;;Gujarat;Hindu;Gujarati;Western Aryan;Land;Asia;India;Western India;Gujarat
2054;Ahmadabad;15.0;6.0;7.0;2.0;Paper;Indus;Coastal Center of Trade;Gujarat;Hindu;Gujarati;Western Aryan;Land;Asia;India;Western India;Gujarat
2055;Gorakhpur;12.0;5.0;5.0;2.0;Grain;Doab;;Jaunpur;Hindu;Bihari;Eastern Aryan;Land;Asia;India;Hindustan;Purvanchal
2056;Rewakantha;4.0;2.0;1.0;1.0;Wool;Indus;;Rewa Kantha;Hindu;Gujarati;Western Aryan;Land;Asia;India;Western India;Gujarat
2057;Bhilsa;5.0;2.0;2.0;1.0;Spices;Goa;;Malwa;Hindu;Malvi;Western Aryan;Land;Asia;India;Western India;Malwa
2058;Mewar;11.0;4.0;4.0;3.0;Gold;Indus;;Mewar;Hindu;Rajput;Western Aryan;Land;Asia;India;Western India;Mewar
2059;Kalpi;8.0;3.0;3.0;2.0;Cloth;Doab;;Bundelkhand;Hindu;Hindvi;Hindustani;Land;Asia;India;Hindustan;Lower Doab
2060;Upper Doab;18.0;7.0;7.0;4.0;Cloth;Doab;;Delhi;Hindu;Hindvi;Hindustani;Land;Asia;India;Hindustan;Upper Doab
2061;Katehar;13.0;5.0;5.0;3.0;Cotton;Doab;;Jaunpur;Hindu;Hindvi;Hindustani;Land;Asia;India;Hindustan;Oudh
2062;Panipat;15.0;6.0;6.0;3.0;Cotton;Doab;;Delhi;Hindu;Hindvi;Hindustani;Land;Asia;India;Hindustan;Upper Doab
2063;Etawah;16.0;6.0;7.0;3.0;Dyes;Doab;;Jaunpur;Hindu;Hindvi;Hindustani;Land;Asia;India;Hindustan;Central Doab
2064;Shekhawati;5.0;2.0;2.0;1.0;Copper;Doab;;Dhundhar;Hindu;Rajput;Western Aryan;Land;Asia;India;Western India;Jaipur
2065;Bhattiana;10.0;4.0;4.0;2.0;Livestock;Kashmir;;Delhi;Hindu;Rajput;Western Aryan;Land;Asia;India;Hindustan;Sirhind
2066;Nagaur;5.0;2.0;2.0;1.0;Livestock;Indus;;Nagaur;Hindu;Rajput;Western Aryan;Land;Asia;India;Western India;Marwar
2067;Gorwar;9.0;3.0;3.0;3.0;Cotton;Indus;;Mewar;Hindu;Rajput;Western Aryan;Land;Asia;India;Western India;Marwar
2068;Siwi;3.0;1.0;1.0;1.0;Wool;Indus;;Baluchistan;Sunni;Baluchi;Iranian;Land;Asia;Persia;Khorasan;Kalat
2069;Kumaon;3.0;1.0;1.0;1.0;Naval supplies;Kashmir;;Garhwal;Hindu;Nepali;Eastern Aryan;Land;Asia;India;Hindustan;Himalayan Hills
2070;Chaubisi Rajya;8.0;3.0;3.0;2.0;Naval supplies;Lhasa;;Nepal;Hindu;Nepali;Eastern Aryan;Land;Asia;India;Hindustan;Nepal
2071;Limbuwan;4.0;2.0;1.0;1.0;Wool;Lhasa;;Nepal;Hindu;Nepali;Eastern Aryan;Land;Asia;India;Hindustan;Nepal
2072;Bhakkar;6.0;2.0;2.0;2.0;Cotton;Indus;;Sind;Sunni;Sindhi;Western Aryan;Land;Asia;India;Western India;Sindh
2073;Baltistan;3.0;1.0;1.0;1.0;Wool;Kashmir;;Ladakh;Shia;Kashmiri;Hindustani;Land;Asia;India;Hindustan;Kashmir
2074;Ladakh;3.0;1.0;1.0;1.0;Wool;Kashmir;;Ladakh;Vajrayana;Kashmiri;Hindustani;Land;Asia;India;Hindustan;Kashmir
2075;Doaba;19.0;7.0;9.0;3.0;Cloth;Kashmir;;Delhi;Hindu;Panjabi;Hindustani;Land;Asia;India;Hindustan;Sirhind
2076;Sialkot;20.0;7.0;9.0;4.0;Paper;Kashmir;;Delhi;Hindu;Panjabi;Hindustani;Land;Asia;India;Hindustan;Lahore
2077;Margalla;7.0;3.0;3.0;1.0;Iron;Kashmir;;Kashmir;Hindu;Panjabi;Hindustani;Land;Asia;India;Hindustan;Lahore
2078;Sind Sagar;10.0;5.0;3.0;2.0;Livestock;Kashmir;;Multan;Sunni;Panjabi;Hindustani;Land;Asia;India;Hindustan;Multan
2079;Derajat;6.0;3.0;2.0;1.0;Wool;Kashmir;;Multan;Sunni;Panjabi;Hindustani;Land;Asia;India;Hindustan;Multan
2080;Srikakulam;8.0;3.0;3.0;2.0;Sugar;Bengal;;Orissa;Hindu;Oriya;Eastern Aryan;Land;Asia;India;Coromandel;Andhra
2081;Lakhnor;11.0;4.0;4.0;3.0;Naval supplies;Bengal;;Bengal;Hindu;Bengali;Eastern Aryan;Land;Asia;India;Bengal;West Bengal
2082;Raipur;5.0;2.0;2.0;1.0;Grain;Doab;;Gondwana;Hindu;Gondi;Central Indian;Land;Asia;India;Deccan;Gondwana
2083;Kosta;11.0;3.0;5.0;3.0;Cotton;Ceylon;;Andhra;Hindu;Telugu;Dravidian;Land;Asia;India;Coromandel;Coromandel
2084;Konaseema;11.0;3.0;5.0;3.0;Iron;Bengal;Godavari Estuary;Andhra;Hindu;Telugu;Dravidian;Land;Asia;India;Coromandel;Andhra
2085;Tiruchirappalli;8.0;3.0;3.0;2.0;Cotton;Ceylon;;Vijayanagar;Hindu;Tamil;Dravidian;Land;Asia;India;Coromandel;Carnatic
2086;Cholistan;3.0;1.0;1.0;1.0;Livestock;Kashmir;;Multan;Sunni;Panjabi;Hindustani;Land;Asia;India;Hindustan;Multan
2087;Ajmer;7.0;2.0;3.0;2.0;Salt;Indus;;Mewar;Hindu;Rajput;Western Aryan;Land;Asia;India;Western India;Mewar
2088;Umarkot;7.0;3.0;2.0;2.0;Cloth;Indus;;Sind;Sunni;Sindhi;Western Aryan;Land;Asia;India;Western India;Sindh
2089;Chaul;9.0;4.0;3.0;2.0;Cotton;Goa;;Vijayanagar;Hindu;Marathi;Western Aryan;Land;Asia;India;Western India;Konkan
2090;Kurnool;9.0;4.0;3.0;2.0;Gems;Ceylon;;Vijayanagar;Hindu;Telugu;Dravidian;Land;Asia;India;Deccan;Rayalaseema
2091;Tripura;3.0;1.0;1.0;1.0;Tropical Wood;Bengal;;Tripura;Hindu;Chin;Burman;Land;Asia;India;Bengal;East Bengal
2092;Mahadeo;3.0;1.0;1.0;1.0;Tropical Wood;Doab;;Malwa;Hindu;Gondi;Central Indian;Land;Asia;India;Deccan;Gondwana
2093;Mandsaur;8.0;3.0;3.0;2.0;Spices;Goa;;Malwa;Hindu;Malvi;Western Aryan;Land;Asia;India;Western India;Malwa
2094;Bahreich;12.0;5.0;4.0;3.0;Cotton;Doab;;Jaunpur;Hindu;Avadhi;Hindustani;Land;Asia;India;Hindustan;Oudh
2095;Varanasi;15.0;6.0;6.0;3.0;Silk;Doab;Religious Center;Jaunpur;Hindu;Bihari;Eastern Aryan;Land;Asia;India;Hindustan;Purvanchal
2096;Damin;3.0;1.0;1.0;1.0;Ivory;Bengal;;Jharkhand;Hindu;Jharkandi;Central Indian;Land;Asia;India;Bengal;Jharkhand
2097;Baghelkhand;5.0;2.0;1.0;2.0;Grain;Doab;;Bagelkhand;Hindu;Avadhi;Hindustani;Land;Asia;India;Hindustan;Lower Doab
2098;Surguja;3.0;1.0;1.0;1.0;Cotton;Bengal;;Gondwana;Hindu;Jharkandi;Central Indian;Land;Asia;India;Bengal;Jharkhand
2099;Kandy;7.0;2.0;3.0;2.0;Gems;Ceylon;Religious Center;Ceylon;Theravada;Sinhalese;Eastern Aryan;Land;Asia;India;Coromandel;Lanka
2100;Vanni;6.0;2.0;3.0;1.0;Gems;Ceylon;;Jaffna;Hindu;Tamil;Dravidian;Land;Asia;India;Coromandel;Lanka
2101;Tirunelveli;8.0;3.0;3.0;2.0;Gems;Ceylon;;Madurai;Hindu;Tamil;Dravidian;Land;Asia;India;Coromandel;Madura
2102;Urkan;5.0;2.0;2.0;1.0;Fur;Girin;;Yeren;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;East Heilongjiangord
2103;Udi;3.0;1.0;1.0;1.0;Fur;Girin;;Yeren;Tengri;Manchu;Evenki;Land;Asia;Tartary;East Siberia;Okhotsk
2104;Birija;3.0;1.0;1.0;1.0;Fur;Girin;;Yeren;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;East Heilongjiangord
2105;Kuru;4.0;2.0;1.0;1.0;Naval supplies;Girin;;Yeren;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;South Ilin Hala
2106;Furdan;15.0;5.0;5.0;5.0;Naval supplies;Girin;;Jianzhou;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Ningguta
2107;Ningguta;14.0;4.0;5.0;5.0;Iron;Girin;;Jianzhou;Confucian;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Ningguta
2108;Huncun;15.0;5.0;5.0;5.0;Naval supplies;Girin;;Jianzhou;Confucian;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Ningguta
2109;Boduna;9.0;3.0;3.0;3.0;Iron;Girin;;Korchin;Vajrayana;Chahar;Altaic;Land;Asia;Tartary;Mongolia;Eastern Mongolia
2110;Yehe;9.0;3.0;3.0;3.0;Fur;Girin;;Haixi;Confucian;Manchu;Evenki;Land;Asia;Tartary;Manchuria;South Jilin
2111;Hetu Ala;13.0;4.0;4.0;5.0;Iron;Beijing;;Jianzhou;Confucian;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Liaoning
2112;Andong;5.0;2.0;2.0;1.0;Grain;Beijing;;Ming;Confucian;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Liaoning
2113;Gaizhou;7.0;3.0;3.0;1.0;Fish;Beijing;;Ming;Confucian;Shandong;Chinese;Land;Asia;Tartary;Manchuria;Liaoning
2114;Ereen;7.0;2.0;2.0;3.0;Livestock;Beijing;;Mongolia;Vajrayana;Mongol;Altaic;Land;Asia;Tartary;Mongolia;Inner Mongolia
2115;Chahar;7.0;2.0;2.0;3.0;Livestock;Beijing;;Korchin;Vajrayana;Chahar;Altaic;Land;Asia;Tartary;Mongolia;Inner Mongolia
2116;Ih Huree;7.0;2.0;2.0;3.0;Fur;Yumen;;Mongolia;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Outer Mongolia
2117;Zasagt;4.0;1.0;1.0;2.0;Livestock;Yumen;;Oirat;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Kobdo
2118;Urzhar;3.0;1.0;1.0;1.0;Salt;Yumen;;Oirat;Sunni;Oirat;Altaic;Land;Asia;Tartary;Mongolia;North Zungaria
2119;Chuguchak;4.0;1.0;1.0;2.0;Fur;Yumen;;Oirat;Sunni;Oirat;Altaic;Land;Asia;Tartary;Mongolia;North Zungaria
2120;Ili;7.0;2.0;2.0;3.0;Grain;Yumen;;Chagatai;Sunni;Uyghur;Altaic;Land;Asia;Tartary;Mongolia;South Zungaria
2121;Kuqa;7.0;2.0;2.0;3.0;Gold;Yumen;;Yarkand;Sunni;Uyghur;Altaic;Land;Asia;Tartary;Central Asia;Central Altishahr
2122;Hami;8.0;3.0;2.0;3.0;Grain;Yumen;;Kara Del;Vajrayana;Oirat;Altaic;Land;Asia;Tartary;Mongolia;Turpan-Kumul
2123;Qakilik;4.0;1.0;1.0;2.0;Livestock;Yumen;;Chagatai;Vajrayana;Oirat;Altaic;Land;Asia;Tartary;Central Asia;Shanshan
2124;Yarkand;7.0;3.0;2.0;2.0;Wool;Samarkand;;Yarkand;Sunni;Uyghur;Altaic;Land;Asia;Tartary;Central Asia;Kashgaria
2125;Kochkor;7.0;2.0;2.0;3.0;Wool;Samarkand;;Chagatai;Sunni;Kyrgyz;Altaic;Land;Asia;Tartary;Central Asia;Jetysuu
2126;Chuy;4.0;1.0;1.0;2.0;Wool;Samarkand;;Chagatai;Sunni;Kyrgyz;Altaic;Land;Asia;Tartary;Central Asia;Jetysuu
2127;Yashilkul;4.0;1.0;1.0;2.0;Livestock;Samarkand;;Yarkand;Shia;Uzbek;Altaic;Land;Asia;Tartary;Central Asia;Kashgaria
2128;Ngari;3.0;1.0;1.0;1.0;Wool;Lhasa;;Guge;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Ü
2129;Changtang;3.0;1.0;1.0;1.0;Wool;Lhasa;;U-tsang;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Ü
2130;Nyingchi;4.0;1.0;1.0;2.0;Grain;Lhasa;;U-tsang;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Tsang
2131;Qamdo;4.0;1.0;1.0;2.0;Spices;Chengdu;;Kham;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Kham
2132;Markam;4.0;1.0;1.0;2.0;Livestock;Chengdu;;Kham;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Kham
2133;Dege;4.0;1.0;1.0;2.0;Wool;Chengdu;;Kham;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Kham
2134;Rebgong;4.0;1.0;1.0;2.0;Livestock;Lhasa;;Kham;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Amdo
2135;Garze;4.0;1.0;1.0;2.0;Grain;Chengdu;;Kham;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Kham
2136;Xuanhua;8.0;3.0;3.0;2.0;Grain;Beijing;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;North Hebei
2137;Daming;8.0;3.0;3.0;2.0;Grain;Beijing;;Ming;Confucian;Zhili;Chinese;Land;Asia;China;North China;South Hebei
2138;Wuding;11.0;4.0;4.0;3.0;Grain;Beijing;;Ming;Confucian;Shandong;Chinese;Land;Asia;China;North China;Shandong
2139;Laizhou;8.0;3.0;3.0;2.0;Fish;Beijing;;Ming;Confucian;Shandong;Chinese;Land;Asia;China;North China;Shandong
2140;Yanzhou;9.0;3.0;3.0;3.0;Grain;Beijing;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;Shandong
2141;Xuzhou;15.0;6.0;6.0;3.0;Iron;Hangzhou;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;North Jiangsu
2142;Huai'an;6.0;2.0;2.0;2.0;Fish;Hangzhou;;Ming;Confucian;Jianghuai;Chinese;Land;Asia;China;North China;North Jiangsu
2143;Fengyang;4.0;2.0;1.0;1.0;Silk;Hangzhou;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;North Anhui
2144;Fuyang;5.0;2.0;2.0;1.0;Grain;Hangzhou;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;North Anhui
2145;Zhenjiang;12.0;5.0;5.0;2.0;Naval supplies;Hangzhou;;Ming;Confucian;Jianghuai;Chinese;Land;Asia;China;South China;South Jiangsu
2146;Ningguo;9.0;3.0;3.0;3.0;Paper;Hangzhou;;Ming;Confucian;Wu;Chinese;Land;Asia;China;South China;South Anhui
2147;Huizhou;12.0;5.0;4.0;3.0;Paper;Hangzhou;;Ming;Confucian;Wu;Chinese;Land;Asia;China;South China;South Anhui
2148;Shaoxin;14.0;6.0;6.0;2.0;Paper;Hangzhou;;Ming;Confucian;Wu;Chinese;Land;Asia;China;South China;Zhejiang
2149;Ningbo;16.0;6.0;7.0;3.0;Naval supplies;Hangzhou;;Ming;Confucian;Wu;Chinese;Land;Asia;China;South China;Zhejiang
2150;Jinhua;8.0;3.0;3.0;2.0;Grain;Hangzhou;;Ming;Confucian;Wu;Chinese;Land;Asia;China;South China;Zhejiang
2151;Poyang;8.0;3.0;3.0;2.0;Chinaware;Hangzhou;;Ming;Confucian;Gan;Chinese;Land;Asia;China;South China;Jiangxi
2152;Jianning;6.0;2.0;2.0;2.0;Tea;Hangzhou;;Ming;Confucian;Min;Chinese;Land;Asia;China;South China;Fujian
2153;Tingzhou;5.0;2.0;2.0;1.0;Paper;Hangzhou;;Ming;Confucian;Hakka;Chinese;Land;Asia;China;South China;Fujian
2154;Kelang;5.0;2.0;2.0;1.0;Unknown;Canton;;;Animist;Polynesian;Malay;Land;Asia;China;South China;Taiwan
2155;Middag;7.0;2.0;2.0;3.0;Unknown;Canton;;;Animist;Polynesian;Malay;Land;Asia;China;South China;Taiwan
2156;Chaochow;14.0;6.0;6.0;2.0;Chinaware;Canton;;Ming;Confucian;Min;Chinese;Land;Asia;China;South China;East Guangdong
2157;Waichow;17.0;7.0;7.0;3.0;Grain;Canton;;Ming;Confucian;Hakka;Chinese;Land;Asia;China;South China;East Guangdong
2158;Shiukwan;10.0;4.0;4.0;2.0;Iron;Canton;;Ming;Confucian;Hakka;Chinese;Land;Asia;China;South China;East Guangdong
2159;Leichow;8.0;3.0;3.0;2.0;Sugar;Canton;;Ming;Confucian;Min;Chinese;Land;Asia;China;South China;West Guangdong
2160;Ngaichow;3.0;1.0;1.0;1.0;Incense;Canton;;Ming;Confucian;Min;Chinese;Land;Asia;China;South China;West Guangdong
2161;Limchow;7.0;3.0;2.0;2.0;Incense;Canton;;Ming;Confucian;Cantonese;Chinese;Land;Asia;China;South China;West Guangdong
2162;Ngchow;4.0;1.0;1.0;2.0;Copper;Canton;;Ming;Confucian;Cantonese;Chinese;Land;Asia;China;South China;Guangxi
2163;Liuzhou;8.0;3.0;3.0;2.0;Salt;Canton;;Ming;Confucian;Zhuang;Thai;Land;Asia;China;South China;Guangxi
2164;Namning;4.0;1.0;1.0;2.0;Grain;Canton;;Ming;Confucian;Zhuang;Thai;Land;Asia;China;South China;Guangxi
2165;Pu'er;6.0;2.0;2.0;2.0;Tea;Chengdu;;Ming;Theravada;Bai;Burman;Land;Asia;China;Xinan;Yun-Gui Frontier
2166;Dehong;4.0;1.0;1.0;2.0;Tropical Wood;Chengdu;;Ming;Theravada;Shan;Thai;Land;Asia;China;Xinan;Yun-Gui Frontier
2167;Lijiang;3.0;1.0;1.0;1.0;Tea;Chengdu;;Ming;Theravada;Bai;Burman;Land;Asia;China;Xinan;Yun-Gui Frontier
2168;Bozhou;6.0;2.0;2.0;2.0;Grain;Chengdu;;Ming;Animist;Yi;Burman;Land;Asia;China;Xinan;Chuannan
2169;Langzhong;5.0;2.0;2.0;1.0;Grain;Chengdu;;Ming;Confucian;Sichuanese;Chinese;Land;Asia;China;Xinan;Chuanbei
2170;Songqu;3.0;1.0;1.0;1.0;Livestock;Chengdu;;Ming;Vajrayana;Tibetan;Burman;Land;Asia;China;Xinan;Chuanbei
2171;Xiangyang;11.0;4.0;4.0;3.0;Gems;Xi'an;;Ming;Confucian;Hubei;Chinese;Land;Asia;China;South China;Hubei
2172;Jingzhou;8.0;3.0;3.0;2.0;Grain;Xi'an;;Ming;Confucian;Hubei;Chinese;Land;Asia;China;South China;Hubei
2173;Yuanling;8.0;3.0;3.0;2.0;Tea;Canton;;Ming;Animist;Miao;Chinese;Land;Asia;China;South China;Hunan
2174;Hengyang;9.0;3.0;3.0;3.0;Gold;Canton;;Ming;Animist;Xiang;Chinese;Land;Asia;China;South China;Hunan
2175;Runing;8.0;3.0;3.0;2.0;Cloth;Xi'an;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;South Henan
2176;Shangqiu;12.0;5.0;5.0;2.0;Cloth;Xi'an;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;South Henan
2177;Ningwu;4.0;1.0;1.0;2.0;Grain;Beijing;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;Shanxi
2178;Lu'an;7.0;3.0;2.0;2.0;Iron;Beijing;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;Shanxi
2179;Yan'an;8.0;3.0;3.0;2.0;Grain;Xi'an;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;Shaanxi
2180;Tianshui;5.0;2.0;2.0;1.0;Grain;Xi'an;;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;East Gansu
2181;Pingliang;6.0;2.0;2.0;2.0;Livestock;Xi'an;;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;East Gansu
2182;Liangzhou;8.0;3.0;3.0;2.0;Livestock;Yumen;;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;West Gansu
2183;Taozhou;6.0;2.0;2.0;2.0;Chinaware;Xi'an;;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;East Gansu
2184;Xining;8.0;3.0;3.0;2.0;Salt;Yumen;;Ming;Vajrayana;Xibei;Chinese;Land;Asia;China;North China;West Gansu
2185;Mergen;10.0;4.0;4.0;2.0;Naval supplies;Girin;;Haixi;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Central Heilongjiang
2186;Iman;6.0;2.0;2.0;2.0;Fish;Girin;;Jianzhou;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Ningguta
2187;Sartu;7.0;2.0;2.0;3.0;Livestock;Girin;;Korchin;Tengri;Chahar;Altaic;Land;Asia;Tartary;Mongolia;Eastern Mongolia
2188;Alchuka;11.0;4.0;4.0;3.0;Grain;Girin;;Haixi;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;South Jilin
2189;Tsetserleg;6.0;2.0;2.0;2.0;Fur;Yumen;;Oirat;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Uliastai
2190;Qaraqorum;9.0;3.0;3.0;3.0;Cloth;Yumen;;Oirat;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Uliastai
2191;Ejin;4.0;1.0;1.0;2.0;Livestock;Xi'an;;Oirat;Vajrayana;Oirat;Altaic;Land;Asia;Tartary;Mongolia;Ordos
2192;Korla;4.0;1.0;1.0;2.0;Grain;Yumen;;Yarkand;Vajrayana;Uyghur;Altaic;Land;Asia;Tartary;Central Asia;Central Altishahr
2193;Govi;3.0;1.0;1.0;1.0;Livestock;Yumen;;Oirat;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Gobi
2194;Kunlun;;;;;;Yumen;;;;;;Wasteland;Asia;;;
2195;Adyghe;6.0;2.0;2.0;2.0;Livestock;Crimea;;Circassia;Orthodox;Circassian;Caucasian;Land;Europe;Near East;Caucasia;Circassia
2196;Guria;8.0;3.0;3.0;2.0;Fish;Crimea;;Imereti;Orthodox;Georgian;Caucasian;Land;Europe;Near East;Caucasia;Samtskhe
2197;Kabardia;4.0;1.0;1.0;2.0;Wool;Crimea;;Circassia;Orthodox;Circassian;Caucasian;Land;Europe;Near East;Caucasia;Circassia
2198;Khundzia;7.0;2.0;2.0;3.0;Livestock;Astrakhan;;Avaria;Sunni;Dagestani;Caucasian;Land;Europe;Near East;Caucasia;Dagestan
2199;Tarki;7.0;2.0;2.0;3.0;Fish;Astrakhan;;Gazikumukh;Sunni;Dagestani;Caucasian;Land;Europe;Near East;Caucasia;Dagestan
2200;Suleiman Range;;;;;;Kashmir;;;;;;Wasteland;Asia;;;
2201;Alania;3.0;1.0;1.0;1.0;Wool;Crimea;;Circassia;Orthodox;Circassian;Caucasian;Land;Europe;Near East;Caucasia;Circassia
2202;Melikates;9.0;3.0;3.0;3.0;Livestock;Persia;;Kharabakh;Coptic;Armenian;Caucasian;Land;Asia;Near East;Caucasia;Armenia
2203;Kakheti;9.0;3.0;3.0;3.0;Wine;Crimea;;Georgia;Orthodox;Georgian;Caucasian;Land;Europe;Near East;Caucasia;Kartli-Kakheti
2204;Kars;8.0;3.0;3.0;2.0;Wine;Crimea;;Samtskhe;Orthodox;Georgian;Caucasian;Land;Europe;Near East;Caucasia;Samtskhe
2205;Nakhchivan;6.0;2.0;2.0;2.0;Wine;Persia;;Qara Qoyunlu;Coptic;Armenian;Caucasian;Land;Asia;Near East;Caucasia;Armenia
2206;Urmia;8.0;3.0;3.0;2.0;Wine;Persia;;Qara Qoyunlu;Sunni;Kurdish;Iranian;Land;Asia;Persia;Persia;Tabriz
2207;Maragheh;6.0;2.0;2.0;2.0;Wool;Persia;;Qara Qoyunlu;Shia;Azerbaijani;Iranian;Land;Asia;Persia;Persia;Tabriz
2208;Terek;9.0;3.0;3.0;3.0;Livestock;Astrakhan;;Great Horde;Sunni;Dagestani;Caucasian;Land;Europe;Near East;Caucasia;Dagestan
2209;Ilam;5.0;2.0;2.0;1.0;Wool;Basra;;Qara Qoyunlu;Shia;Kurdish;Iranian;Land;Asia;Persia;Persia;Luristan
2210;Kirmanshah;5.0;2.0;2.0;1.0;Cloth;Basra;;Ajam;Sunni;Luri;Iranian;Land;Asia;Persia;Persia;Luristan
2211;Ardalan;7.0;3.0;3.0;1.0;Cloth;Basra;;Ardalan;Sunni;Kurdish;Iranian;Land;Asia;Persia;Persia;Shahrizor
2212;Zanjan;7.0;3.0;3.0;1.0;Spices;Persia;;Ajam;Shia;Azerbaijani;Iranian;Land;Asia;Persia;Persia;Azerbaijan
2213;Qom;8.0;3.0;3.0;2.0;Cloth;Persia;;Ajam;Shia;Persian;Iranian;Land;Asia;Persia;Persia;Iraq-e-Ajam
2214;Golestan;7.0;2.0;2.0;3.0;Tea;Persia;;Khorasan;Shia;Mazandarani;Iranian;Land;Asia;Persia;Persia;Tabarestan
2215;Qazvin;8.0;3.0;3.0;2.0;Silk;Persia;;Ajam;Shia;Azerbaijani;Iranian;Land;Asia;Persia;Persia;Azerbaijan
2216;Semnan;6.0;2.0;2.0;2.0;Gems;Persia;;Ajam;Shia;Persian;Iranian;Land;Asia;Persia;Persia;Iraq-e-Ajam
2217;Yasuj;3.0;1.0;1.0;1.0;Cloth;Basra;;24px L;Shia;Luri;Iranian;Land;Asia;Persia;Persia;Khuzestan
2218;Shiraz;14.0;5.0;5.0;4.0;Wine;Hormuz;Inland Center of Trade;Fars;Sunni;Persian;Iranian;Land;Asia;Persia;Persia;Farsistan
2219;Bandar Langeh;6.0;2.0;2.0;2.0;Spices;Hormuz;;Fars;Sunni;Persian;Iranian;Land;Asia;Persia;Persia;Gulf Coast
2220;Bam;3.0;1.0;1.0;1.0;Cotton;Hormuz;;Timurids;Shia;Baluchi;Iranian;Land;Asia;Persia;Persia;Kerman
2221;Mashhad;9.0;3.0;4.0;2.0;Copper;Persia;Inland Center of Trade / Religious Center;Timurids;Shia;Khorasani;Iranian;Land;Asia;Persia;Khorasan;Mashhad
2222;Ardakan;5.0;2.0;2.0;1.0;Incense;Persia;;Timurids;Shia;Persian;Iranian;Land;Asia;Persia;Persia;Isfahan
2223;Larestan;6.0;2.0;2.0;2.0;Iron;Hormuz;;Fars;Sunni;Persian;Iranian;Land;Asia;Persia;Persia;Gulf Coast
2224;Ferah;4.0;1.0;1.0;2.0;Livestock;Hormuz;;Timurids;Sunni;Khorasani;Iranian;Land;Asia;Persia;Khorasan;Sistan
2225;Bamyan;6.0;2.0;2.0;2.0;Dyes;Kashmir;;Timurids;Shia;Afghan;Iranian;Land;Asia;Persia;Khorasan;Ghor
2226;Jalalabad;11.0;4.0;4.0;3.0;Livestock;Kashmir;;Afghanistan;Sunni;Afghan;Iranian;Land;Asia;Persia;Khorasan;Kabulistan
2227;Kunduz;4.0;1.0;1.0;2.0;Cotton;Kashmir;;Timurids;Sunni;Afghan;Iranian;Land;Asia;Persia;Khorasan;Balkh
